event_id,campaign_id,lead_id,event_type,event_date,channel,subscription_id
0a42a312-0cdc-41f5-b5d4-37b66223c9f5,8,3498,click,2017-03-18 21:04:53.868918,referral,
4b6cf871-f58d-431a-b90e-1ba414cae53a,41,6778,click,2017-06-01 01:50:51.583789,referral,
282c47a6-98f5-448f-9c21-5efb0edb90f4,43,3964,click,2022-04-18 17:29:05.538703,social media,
9860d25f-9333-4250-b215-00bb38a57b40,66,3378,click,2014-09-13 20:34:31.126916,referral,
ddd99d36-feab-4639-a069-7f25e2ff9ed7,54,2583,click,2013-12-26 21:40:10.044252,paid search,
b5679c66-5c06-408c-adb9-ece960a1514b,56,6144,click,2022-12-19 21:52:20.433154,paid search,
9dbdc002-dab6-4a36-a2b0-3826a41cd313,98,135,click,2018-04-26 07:55:09.908813,referral,
1f34d9b0-426f-4874-bbc2-b0c8ed557341,99,548,click,2023-09-17 19:37:47.835609,referral,
3b773eca-ba86-41f3-9ac0-44004daee36e,65,5103,click,2023-07-28 14:20:03.277879,paid search,
3d4188cd-268d-4d04-9e51-98bbc5105cff,52,2920,click,2014-05-02 04:14:32.286790,social media,
21773c59-5497-4b4f-9291-dadeb52648b4,12,5297,click,2023-11-17 12:04:55.308188,social media,
092b315c-fe5d-4fec-a825-a968f4008642,95,982,click,2017-07-14 11:04:31.287054,referral,
914e3705-3896-49bb-b0ca-857d470d3348,56,5556,click,2023-01-12 23:56:34.961401,referral,
95acb430-cf4d-426f-921a-ec063bc3b373,98,995,click,2018-04-21 16:47:38.498563,referral,
2558aae1-a887-4de8-92c2-e1bcbc48980b,3,179,click,2013-03-04 20:50:17.151044,referral,
28b37cac-1ebe-4a31-ad57-e0c25357cfaa,77,3527,click,2024-07-22 14:14:28.810216,paid search,
0c8df8b9-f2a1-4388-80f9-3aa55d81f6d0,81,2744,click,2017-10-17 13:05:40.130609,referral,
26e32eb0-fb7f-4744-8b23-771f0eededf1,67,692,click,2018-10-29 01:49:45.373336,paid search,
7f145d29-57ce-4d7b-821e-0638496b2a86,45,4987,click,2015-02-18 10:13:27.640898,referral,
f2876997-e0fe-4b1e-9035-ddb8835a73d3,67,5926,click,2018-10-17 22:05:19.351053,paid search,
ab9908aa-2709-4a4c-9d54-3f6a21c37201,12,6736,click,2023-12-06 12:18:24.777544,social media,
11788f6c-3898-4544-bac4-c0487ca8f567,47,963,click,2015-11-24 22:59:11.324640,social media,
ead9fbb1-3502-4cad-af31-70284aec1595,46,6511,click,2020-12-31 13:41:47.780231,social media,
40565eb8-f415-4f1c-99be-0e8e1fc1483d,73,6723,click,2024-04-14 19:49:45.642013,social media,
072cf403-3ccf-4527-b052-701b4e14c1e4,52,3449,click,2014-04-27 19:02:41.900613,paid search,
c2e0a523-c296-48de-b392-715149f94246,11,363,click,2013-06-26 13:54:29.741293,referral,
893680c2-6dfe-4ba2-a5cf-a1e6615271c3,34,496,click,2024-01-06 01:14:18.544035,social media,
9a60bb7d-fa12-42bb-b010-2fa78b898352,30,1405,click,2017-07-29 20:40:48.542152,referral,
fe1db794-ae22-4302-8c51-ac0c0cfa642b,4,5721,click,2019-01-25 10:44:56.048714,social media,
9f70caaf-6b25-4cb8-b16b-f8a903341e59,5,4757,click,2015-08-27 21:57:58.104946,social media,
dd3f3c52-1aee-4a18-8533-62590a188f62,13,3402,click,2021-04-08 07:15:44.907419,paid search,
7c432913-471c-4cc0-8f3e-30dabb5f9e13,96,4319,click,2013-06-17 11:01:02.640690,paid search,
3eba5123-1b77-4616-b294-7a769fd5329a,99,4749,click,2023-09-05 07:15:59.288931,paid search,
a0b5bf62-c4e6-4cc2-989e-961d0aac73dc,31,6898,click,2022-12-09 19:35:49.776216,paid search,
4c42c38d-4fa9-45b8-bdf5-24b6aa8019a2,17,3429,click,2020-01-27 05:14:25.070488,social media,
4b2f896a-a8c8-4d4b-8981-db51e98f4551,57,4546,click,2019-09-03 18:25:18.890962,referral,
b3a75f50-0b62-4068-84e4-4d749afc1c9f,57,3620,click,2019-09-16 09:05:04.329282,social media,
da3c6f39-bbac-4820-a944-5047ec7bede3,8,579,click,2017-03-27 12:30:31.870004,referral,
e9cdcc34-9fe3-49c5-aa78-3d2b944fef8a,85,7137,click,2022-09-02 18:12:08.638790,referral,
3c6f28a4-346c-4bfe-97d2-e7ad165f9f77,36,4281,click,2020-05-21 23:22:57.923908,referral,
2fc4f3c5-1503-48c2-b4a0-bfe97a5b64ff,11,1217,click,2013-06-25 12:09:19.545457,paid search,
f00d6cfc-b6f0-4095-be04-b80108b5bd82,44,7490,click,2021-09-02 13:26:38.622915,paid search,
41dc4b9e-a1c9-4529-9d79-0dfdc02a61ce,66,3949,click,2014-08-29 01:23:07.909912,paid search,
45f6dcec-29bf-4bdf-8e14-d7a2c8218266,50,3335,click,2019-10-26 19:20:23.634370,social media,
cef2d8c3-d23e-4066-9e8c-78ff571e3bc4,7,5824,click,2017-12-22 19:19:06.421867,social media,
990fa5f3-7aa5-4c52-aaf4-b64e2a64bcd2,46,6451,click,2020-11-17 05:12:13.880347,paid search,
7a6cf007-97e9-4caa-83c6-af0b9104a9f5,48,6448,click,2021-06-25 13:33:32.667747,social media,
1a16e6cd-c3ce-4b64-bcca-bd06cc695444,100,1451,click,2018-09-04 16:54:03.907874,referral,
70488aac-95cf-4569-8f83-21982b8c0587,1,4443,click,2019-09-20 14:57:50.453114,paid search,
808b935b-ef60-43b7-93ed-b716e6f963c4,77,4998,click,2024-07-08 18:23:18.926505,social media,
4043c98b-547f-4061-abb7-6da1b3797e1e,2,3783,click,2024-03-20 15:19:16.944146,paid search,
15d94112-5ce8-4620-a935-27ef249a8495,41,88,click,2017-05-24 07:38:59.368878,paid search,
7f6fabbd-8812-4f06-8aa7-4c0652c7ee14,63,1113,click,2017-02-09 23:31:32.228048,paid search,
dcb0f29b-af6e-4103-9500-86526cbf6f98,27,5260,click,2022-02-16 10:01:15.019901,referral,
991cca9b-8164-42b5-a4f1-288d2002862a,37,3003,click,2017-12-10 09:50:03.837211,social media,
bddd2462-0c53-4796-9831-cb7d765c6e31,55,6933,click,2016-07-07 22:30:13.530815,referral,
0cf8e59e-651f-4d3c-a83f-ea0f969e347d,41,6566,click,2017-06-06 07:07:41.415968,referral,
bcc4fea1-8755-47c3-8f7e-0d9bebf1438f,49,4271,click,2014-07-10 14:28:25.419899,paid search,
20502645-c262-45a7-a97c-916914c09e9a,90,1356,click,2018-04-27 10:01:43.617221,social media,
9790f27a-41a3-4e96-9a5d-93f58b9f122f,89,6659,click,2022-06-16 17:39:30.718644,paid search,
2d1995aa-523a-4c97-8341-b7cdaf3fd0a8,52,2951,click,2014-05-03 01:46:32.590494,referral,
1140bf2c-ad12-4455-b548-21328f4ffd81,67,780,click,2018-10-06 08:50:15.061413,referral,
5955cd27-1dbf-490d-94b6-e5cd351d74b2,78,4170,click,2020-03-18 15:11:32.673753,paid search,
8ccb65a4-5e3d-4d00-9828-25a7a1bfb86b,34,2999,click,2023-12-29 11:44:19.293192,referral,
c5183318-0784-492a-9a93-b71b4fba98e1,13,4741,click,2021-03-18 00:23:53.614206,referral,
54bee2e0-f79f-4c29-9b01-fac8d743e1b7,65,7543,click,2023-07-17 13:50:10.402444,social media,
a83e13cb-5da0-43be-adf8-5cd5410ca430,45,837,click,2015-02-25 04:05:12.802896,social media,
72cb0f61-ce5d-41fe-ac48-4130365c6194,30,7618,click,2017-08-02 15:39:47.966751,social media,
bf443fd8-0083-4ec3-8ab9-95bca0564529,72,197,click,2024-01-12 10:29:43.458327,referral,
fc6f4c08-5709-45cc-9055-89eb057f05eb,12,1259,click,2023-12-19 01:43:26.425687,referral,
019cd175-a1d3-4bdf-93d3-6b5aaf452d9d,79,6264,click,2022-02-18 05:25:31.741304,paid search,
18b04cec-7550-4823-9b2a-cda50158ab4b,8,7567,click,2017-04-11 22:02:43.580725,social media,
38cf32b5-9a96-4917-ad85-d27b509ca068,30,2467,click,2017-08-10 03:34:29.434862,referral,
11e7851a-53ef-4c52-84b6-542f160a1fb8,66,2984,click,2014-09-05 18:21:39.043853,social media,
ecbc1baf-94af-44a7-8c71-d010e5119d34,32,5454,click,2017-08-25 10:17:19.064806,referral,
d87036d5-8d7f-49a0-a84e-54687a062770,9,809,click,2019-09-06 20:00:31.671550,paid search,
80aaf714-e619-4bb7-9743-9fa33d8ae52e,1,3096,click,2019-08-30 14:52:05.761026,referral,
d1a99217-7b24-4cc3-8175-1555da030ea9,29,1674,click,2017-12-17 18:45:39.547037,social media,
22cdfd16-8d3e-4ba9-a91e-a829c49a1a13,39,7104,click,2015-06-01 01:59:49.555966,referral,
029f1dc7-9a45-4156-8a4b-48435ae9840f,42,5885,click,2014-07-04 03:51:49.591118,social media,
b9169cfe-cc0c-4d58-a62f-33be7a5ab519,64,4632,click,2021-08-06 03:40:53.910022,paid search,
d3a6fb55-6d0e-44c5-a043-b3bab6c875a4,54,7885,click,2013-12-25 14:31:12.556468,paid search,
d8c1e150-8a36-45b9-9b96-78003ff63e26,76,1867,click,2019-01-16 05:03:03.642429,paid search,
b32e9556-8722-4721-a323-c28e6f94a206,38,1666,click,2013-01-07 05:23:55.636503,social media,
5807af1c-dfff-4fe2-b1a6-ed276060e5d9,84,4954,click,2022-07-04 06:20:41.403156,referral,
3a6801ae-a27a-45b8-8391-dab117311e5d,41,2280,click,2017-05-19 03:41:03.022833,referral,
a209f796-871e-4583-bda9-84516059e5a9,2,2619,click,2024-03-16 18:12:56.402357,referral,
f1149543-1e24-4fdc-b027-f7a7c2297cbc,65,2002,click,2023-07-28 15:27:53.052746,referral,
0891d952-0730-40db-9097-a35d53243c38,99,4771,click,2023-09-08 13:39:30.377787,paid search,
38870c10-7e61-4bd5-8bbf-8d02ed6300ed,32,6253,click,2017-08-19 08:38:27.296887,referral,
42ee56e2-831d-42d0-8522-06f86a91bb4f,61,4384,click,2023-12-31 23:12:40.151155,social media,
245a6ce2-8d54-4f6d-8501-84667982a70c,26,1811,click,2015-08-27 09:46:13.155995,referral,
24cf1b1b-3c32-4da7-b14a-c9f9a3dd6c3c,94,4076,click,2020-10-02 06:44:44.442494,paid search,
ece92730-e898-40e5-90f0-0b69529f4784,97,4792,click,2015-01-04 22:04:54.153243,social media,
1a8b6e34-37fd-405b-b2a9-4432c4071d49,87,7893,click,2018-12-13 23:42:07.017281,social media,
83ba1b9d-2103-4870-830f-b51b4d2eecda,24,6984,click,2024-02-13 03:23:22.042068,paid search,
77f4b36b-82c3-4031-b71d-e34a6e6862b2,62,7481,click,2017-11-10 14:46:30.604305,referral,
896287e2-d3c1-4f48-9ae0-379c4b45bc89,81,6288,click,2017-11-19 21:23:30.301707,social media,
86617700-d01f-4025-a89b-e1c4ee685fac,46,1063,click,2020-12-16 21:28:17.966491,social media,
d348a4df-db02-491e-a872-647c25145c59,55,5779,click,2016-07-21 18:18:14.352223,paid search,
17257da9-c996-40bf-8356-845a9c4f7ba2,17,7818,click,2020-01-25 12:49:16.121832,social media,
a881c015-cbdb-4cb9-8ab7-bd5f619d48f0,9,1385,click,2019-10-08 12:31:44.849459,referral,
597513df-b683-4cd7-8726-aebb213ab283,19,100,click,2024-09-23 05:26:44.498280,referral,
af53395c-f96c-4337-b372-92e918b36888,58,6064,click,2014-03-09 02:50:11.619164,social media,
a1cdc2ce-56a9-47a6-bac0-2e22a7b80c0d,35,5490,click,2013-12-02 03:04:13.821739,paid search,
604b0440-23cd-4cde-ae89-b7b278533d98,80,2526,click,2013-07-24 15:40:39.680523,referral,
d1548bdb-da7d-41b0-b318-5b25ed929dab,57,1213,click,2019-08-28 02:52:21.186787,paid search,
0b4dd179-efa7-4020-86f9-7b6c2e9c04c8,95,542,click,2017-05-17 11:36:02.140604,paid search,
e07cdd10-1b27-4a28-be03-57e388b1128a,47,3656,click,2015-11-09 14:13:25.691343,paid search,
6ca6280d-6a8b-4775-b2f5-4dde697cf96b,100,2454,click,2018-09-23 10:00:41.273214,social media,
e23b018d-d2ac-4e5f-9a0b-02e060cc94c5,76,3516,click,2019-01-23 22:17:45.110767,social media,
3c8e56c2-bd71-465c-b8a1-6da75528084b,59,6170,click,2015-07-29 07:37:21.162973,referral,
cd3d7a23-e4d8-4d81-b9d5-876ef14202f5,62,653,click,2017-12-06 06:43:10.255656,social media,
7b6ba02c-df24-4a31-87b6-00b8d6800013,93,3605,click,2014-06-12 14:25:57.674938,referral,
7eca2f86-04ea-456a-9657-015be0526048,27,2654,click,2022-02-11 12:03:32.308000,referral,
5ad28b56-187e-4637-9082-44011254b81e,87,1734,click,2018-12-13 16:28:38.461748,social media,
db7de7d7-97bb-4ba7-ac02-0f7bfad85876,87,3264,click,2018-11-28 03:18:46.400525,paid search,
42a34b19-deb2-4a4d-9af3-a165849ef903,48,355,click,2021-06-30 16:15:52.215941,referral,
1c1f8485-da0c-4c57-b952-901b60efedc5,37,4607,click,2017-12-28 07:59:00.251192,social media,
8790e147-ea18-426c-a099-c8007bdff3ce,35,1988,click,2013-10-27 02:28:01.627903,paid search,
836451f8-78a2-4732-b7e0-02711bd0f7b4,61,2929,click,2023-12-23 12:00:35.212309,referral,
27a53e86-6d5d-4654-82e2-0e04f1999c26,96,4940,click,2013-07-06 03:27:16.774447,paid search,
907bb605-4623-41a8-9bb2-d2d821011b1b,73,4471,click,2024-04-12 19:27:22.576696,paid search,
db007a10-5ff3-44b1-baba-33ff44c71db9,5,6993,click,2015-08-07 04:53:41.678406,social media,
2be5779d-373c-4bef-a05b-20a820424b74,60,5637,click,2020-01-29 02:14:39.463077,referral,
788a6196-a302-47a1-9413-d832b4e20e0b,16,5646,click,2013-03-15 16:49:57.541862,social media,
86a3b3b7-d695-4efd-9188-ce4c949d1518,98,6020,click,2018-04-30 19:10:55.022034,social media,
0de9ca43-98bf-4872-9691-3f4ec2c52197,83,6290,click,2021-12-04 21:46:04.502356,referral,
ada0d353-a24b-432f-b49b-69d5e5436803,26,1527,click,2015-06-27 12:29:06.622998,social media,
aee255d9-7592-419f-9376-332563329c1f,92,7461,click,2021-08-21 03:29:59.075771,referral,
cf9a7017-9427-4df1-8e9b-41bb8d2c678b,80,6524,click,2013-07-19 18:44:28.094719,paid search,
2df2448c-9467-4b16-90ba-420ac18c844e,17,6210,click,2020-01-14 07:41:24.884997,paid search,
a49101e0-2975-4196-affd-b1cb0507ee55,6,2030,click,2013-10-01 03:34:27.764973,referral,
dd451115-9a99-47de-aa15-0f0511036944,20,6924,click,2016-04-07 18:17:12.965922,paid search,
0ca6dea8-4c2e-4c4a-ac10-b670252490c3,10,5914,click,2020-04-24 00:09:04.801551,paid search,
b88bfc26-caac-4235-ab2f-c942d5ee351a,65,2934,click,2023-07-25 17:00:31.262768,paid search,
5c2b4e18-86cc-4599-b29e-b198331ca8e9,30,4745,click,2017-08-11 14:54:44.714643,social media,
eb3fa843-748d-4e96-a99a-cd8b90c7e5a6,33,3946,click,2017-02-02 09:34:18.045240,social media,
54426354-b427-4ba2-b4a0-b84ab114ee86,62,6580,click,2017-10-15 13:08:47.471209,paid search,
12d9ba0e-1941-4de6-9f49-c8f4c6e5d605,73,602,click,2024-04-07 08:25:43.961126,referral,
692995a6-2683-4783-8146-766cf5e5e1b9,61,6020,click,2024-01-03 05:54:26.131138,paid search,
768d19ad-49d3-4f39-a8a1-95d95530a6cf,70,7883,click,2022-06-03 13:32:04.785532,paid search,
17e2b4a7-7593-437d-9079-e67ebf8e7ce6,90,479,click,2018-03-05 13:00:43.606565,referral,
1c6e3b1f-9735-49bb-adc4-16bbb0be105f,52,3677,click,2014-04-29 04:29:40.869128,paid search,
d3969b6b-89d8-4afa-b5cc-86f7a0f23756,59,3968,click,2015-07-04 16:04:12.022245,social media,
e8b1f477-9ce6-4f64-a373-1c83f8fa0332,4,4487,click,2019-02-21 08:54:46.029358,social media,
3a776216-310d-4176-9b3b-194ca5ad0503,77,5843,click,2024-07-31 05:02:09.048251,social media,
ea60112e-d2ba-4e46-8e18-43c7d8872b9f,58,1676,click,2014-02-20 11:37:35.471834,social media,
3be8add0-8d9f-46f4-aa2a-e18e3fb3732f,6,3851,click,2013-10-19 19:25:38.207047,social media,
5c1277e6-b082-4673-81d1-317ce9d2731f,5,1329,click,2015-10-21 05:04:59.254812,social media,
abfbfd41-af3d-423f-9b1f-d947d4a6ce96,39,7640,click,2015-06-01 14:17:09.451156,referral,
e087e0a3-aa2d-4990-beca-6aba32812fa3,8,378,click,2017-03-23 13:23:57.053864,social media,
4a22aed3-0e48-4ba6-a088-d69353303a7e,21,3709,click,2024-04-01 10:10:03.519026,paid search,
a7f0b06d-db9f-4059-847d-c3a78d828359,38,754,click,2012-12-06 07:57:30.479592,paid search,
542cd778-9a5c-4ca9-a1b0-aa13e96c724d,27,5333,click,2022-02-19 11:56:09.482128,social media,
553700e6-b28d-44bf-8049-6b5bc0ba3309,22,7816,click,2013-11-02 03:22:21.493586,paid search,
a305d13d-beb1-4fe0-8c04-953e38fa6dff,17,6665,click,2020-01-05 08:14:10.096854,referral,
e48f25dc-514e-44af-b066-d5bf0230ef30,67,7465,click,2018-10-04 21:26:54.705013,paid search,
77f7b08d-2733-4926-94cd-5ea59946bcd3,86,7871,click,2018-10-02 17:07:30.429600,referral,
03f37025-572c-4baa-9630-07fc8ff4fa59,77,2040,click,2024-07-08 05:34:59.423926,referral,
eca2c2ba-969d-420f-8d60-ab74460349ea,28,2360,click,2023-06-16 03:47:30.410411,referral,
4ef59d72-8583-4e82-842b-2180604d9282,67,202,click,2018-10-30 06:42:02.652508,referral,
5d27108c-e023-4be5-a9ef-11925e365611,88,2706,click,2013-11-04 06:57:01.841343,referral,
af75a8b9-01e9-4d8a-a091-aabc785f3ae8,21,402,click,2024-03-07 04:27:00.884991,referral,
f8d0a1c6-8b23-4ca9-aa95-570c13bd5365,26,7386,click,2015-09-04 20:39:48.864650,paid search,
d752b95e-634e-4e1b-9f20-48ba73c7378c,34,5132,click,2023-12-29 18:41:24.385511,social media,
87317552-1d0b-4a2d-b195-eb4e755c52c0,33,3607,click,2017-02-23 14:03:38.861769,paid search,
ecc6b7b5-886b-4712-b3f6-faf457b65d36,11,2241,click,2013-06-30 15:33:40.298493,social media,
4769b17e-b17b-4cdd-ad58-b1504ea8b80b,5,2079,click,2015-08-16 18:32:24.028107,paid search,
73981699-1308-448a-a74b-98bbd552d00f,64,6148,click,2021-08-15 14:29:11.123968,referral,
98893b48-3d15-48e1-bbcf-e0af3bf9d164,27,4004,click,2022-02-02 01:01:25.352912,referral,
ea07cf9b-daa4-4894-b462-d207d823bacd,6,5130,click,2013-09-04 04:38:56.349943,social media,
bed4aed0-73d2-485b-a4ab-83dbda90cf08,74,7925,click,2021-11-08 20:43:14.542568,social media,
580bb201-cb1b-4503-87c2-6fb4856eea0b,50,4220,click,2019-10-13 03:47:56.820013,paid search,
81c39d4c-8997-44eb-9660-3174ab11ab82,47,5263,click,2015-11-05 12:38:58.664903,referral,
5227ad81-1681-4139-89fb-797aadc0f1ec,21,5721,click,2024-03-19 02:05:26.759115,social media,
f3a789cf-d55d-45d2-ba7a-8b7a61fb24ce,45,6597,click,2015-02-22 16:36:13.783906,social media,
9e391890-f8b6-4615-b93b-772c9d9c6bd2,3,335,click,2013-03-13 02:28:14.218772,paid search,
92dac14b-30a8-4a06-8e75-0f281251d6da,37,2150,click,2018-01-03 21:56:38.167277,social media,
407a98af-67e3-45f5-8a82-3a85b958131b,100,2207,click,2018-09-08 20:11:24.830846,social media,
fb350cfc-0201-43fd-8323-db8fb0c7f3ee,27,4166,click,2022-02-24 15:31:59.237962,paid search,
ffb46dd5-d14e-4273-95a1-23b54eb2b5c1,3,857,click,2013-03-07 15:34:07.783498,social media,
d1d26dda-24d8-4605-a9c7-8d77e4731d20,65,2090,click,2023-07-20 11:50:34.280007,social media,
683d5de3-6298-4d0b-af6b-0b5d15e88e45,82,1192,click,2021-04-23 06:53:04.685712,social media,
70e66720-f291-4554-8744-5b496e9f82c1,25,7997,click,2023-04-28 07:02:32.908289,social media,
df258ce8-3de9-4871-a45a-a89a2465661a,39,6396,click,2015-06-11 05:21:51.880480,paid search,
5512b8e6-a5e2-47d7-bc27-9d6355f50306,54,1538,click,2013-12-25 00:55:43.505503,paid search,
763f5ad5-af6b-43ea-91d2-9bcf1406fe9f,42,6764,click,2014-07-06 07:17:56.862432,referral,
8b8b5dc4-8c8b-479d-b993-4d87808479ac,27,5083,click,2022-02-21 01:19:58.276789,referral,
ae0b1f87-202d-4fe1-a0c8-d1c4a756c77c,31,1040,click,2022-12-13 16:09:47.526495,paid search,
97a29a32-506e-4a18-bb09-4013bf8dc746,50,7042,click,2019-10-13 06:20:05.422351,paid search,
469a04d7-a124-4511-b56e-05e69bfe3b53,27,6726,click,2022-02-24 13:27:30.738807,referral,
66239ed1-8fe4-4461-9799-f82056c12416,1,728,click,2019-08-22 07:27:41.318103,paid search,
4b763246-115a-4c1f-8d5a-d4d92a6bbf2e,17,7387,click,2020-01-06 11:09:09.893340,referral,
4a3ef075-9ab8-4ec1-8744-a573401c4c39,34,6749,click,2024-01-06 08:51:36.533084,referral,
47dda676-5a0f-4b91-87bf-f03f12e5fcb7,95,2175,click,2017-05-16 02:27:05.145236,social media,
766b8204-4f0c-4c61-a212-8573971193c2,37,7305,click,2018-01-15 07:38:42.663548,referral,
e31307ec-dd5a-4d05-bd76-dae3dbcbbe46,16,3714,click,2013-03-02 08:15:10.089600,paid search,
5aff840d-2d59-4aec-87ee-7b92e37f1abf,24,4948,click,2024-02-25 21:34:41.382173,social media,
15e30ec9-4387-4336-ba5f-411f9e857b5b,30,4673,click,2017-08-09 21:27:14.558582,referral,
a3b05c63-616f-4969-b692-6be64502bb6d,62,2835,click,2017-11-10 21:25:30.803169,referral,
846f37cd-d21a-4399-b8de-8b0680f0d101,74,7455,click,2021-12-10 10:57:07.841693,paid search,
1c53181a-f617-44d9-aa1c-527297d9f79d,78,1602,click,2020-04-24 06:45:07.778941,social media,
dfd5a1b0-67c4-455e-a635-4cb3ef6cb50a,68,4827,click,2019-02-01 02:49:32.073982,referral,
c491fc5a-d711-48ad-b60e-96af485dcf6a,58,1542,click,2014-03-20 21:25:30.922731,referral,
284eda18-648e-4abc-9acb-ab9f734a9229,25,270,click,2023-05-15 08:40:42.764753,paid search,
0bb22603-c8ed-4ad4-84ff-891a8e9bd808,75,5271,click,2016-07-07 09:26:23.103142,paid search,
8371f7cd-1799-4c22-9a82-9e1439f71fac,74,1260,click,2021-10-28 10:56:01.199643,referral,
ac9ab20f-764e-43eb-b559-6d054efd2d69,76,7610,click,2019-01-23 00:21:47.035027,referral,
65f62398-402f-434b-b6c6-21a02e64c821,79,1903,click,2022-02-14 15:18:18.652838,social media,
a923320d-ae79-4161-8d04-ed89aeb6f8c4,59,3780,click,2015-06-26 14:40:35.144677,social media,
4b9eb8e4-404a-47e2-96ad-555498861ea6,63,805,click,2017-01-24 14:20:17.797735,social media,
54db63c7-8f43-4d2b-a879-d9b661eebb32,68,1353,click,2019-02-21 20:56:30.419303,paid search,
92953b05-cc63-462c-96e1-9e36f73095d1,50,4332,click,2019-10-15 07:45:04.157687,referral,
76aefa04-d92e-4c95-91b2-abcfbebffe12,94,2536,click,2020-10-11 09:04:11.171426,referral,
6e804677-67e5-4f8f-9715-cfd0321c2869,33,6037,click,2017-02-24 04:36:59.876946,social media,
8f5a8015-0f64-4576-ba8f-308e8cad8795,67,6431,click,2018-11-22 16:36:00.775527,referral,
206bb678-5625-4ca5-abaa-ce8a8ece85af,39,6546,click,2015-06-08 11:21:15.690001,social media,
4f489b4c-0821-4dfe-a539-7c54d56fb0e8,7,2858,click,2017-12-10 07:41:31.511450,paid search,
b9792ee6-cba7-43e7-aae1-489bb2da67c9,51,1575,click,2015-05-10 10:16:51.938639,paid search,
70f59844-40b4-47e6-a3d6-3ce9f81d1180,72,1890,click,2024-03-01 20:02:29.591630,referral,
68aa82e7-3256-4940-a0b2-026365b04788,37,7337,click,2018-01-16 00:24:05.751398,paid search,
dea7bbb6-f7fe-4c97-b364-40b3e633f8a2,42,2507,click,2014-07-22 01:47:29.303349,paid search,
aa0219c5-6a27-4677-a835-e61688ebd080,47,5622,click,2015-12-18 15:37:05.447207,referral,
8ba22613-257c-4d9f-ad57-a4a510c67d31,8,1363,click,2017-04-09 12:54:08.997744,paid search,
e06e9a2f-d69a-484b-898e-13673ab2ea9c,39,4903,click,2015-06-05 14:48:33.691760,referral,
3dfd3562-0022-467e-808e-94376edea1c0,28,3139,click,2023-06-18 22:43:47.339928,referral,
4e8321cb-99fb-4e74-a9f8-2aa14eb1c187,10,4538,click,2020-03-29 13:00:31.407609,social media,
6fcc368b-800c-4f93-af39-5eaa8b499889,48,1914,click,2021-06-30 04:50:16.246648,referral,
33ca099a-09d7-4b61-8b9f-aa5c9d28f7ba,34,3167,click,2024-01-06 23:14:56.536472,social media,
1e2b133d-8ff2-42f6-9772-ce96f25c171c,18,4013,click,2017-01-22 13:46:42.076981,social media,
1b216d3b-5e44-4fc0-9ad7-0084d71edf9f,28,4378,click,2023-06-23 22:12:02.439539,paid search,
046889fe-a38f-47f4-932e-4043c13b77fa,1,3283,click,2019-09-30 10:04:12.920745,social media,
d446017e-66d1-47a5-b4bf-3c2f7e5f95be,93,748,click,2014-06-20 10:29:37.016320,social media,
81bfe372-8ed1-4a71-b8c2-43fb8b5d3b02,49,5777,click,2014-06-18 03:40:57.692845,referral,
2ab623e7-8380-46e4-aa7c-bbd97ce6aaa4,40,494,click,2015-01-25 00:32:45.614089,referral,
a8f4dc69-c23d-4da3-8a93-f5443302acbf,92,3066,click,2021-08-06 06:40:30.985501,paid search,
cb3a0dc7-f369-4435-8455-9c2b2b47a98a,46,2583,click,2020-12-02 21:24:45.304117,social media,
d964c31d-c57b-459f-bff0-9f46ae46fe37,37,1977,click,2018-01-02 01:52:07.498436,referral,
96c2802f-8d5d-463e-bec1-43b77d32b1a0,89,5748,click,2022-06-17 00:15:24.127614,referral,
2ab68f0a-6d81-4542-ac67-f2b38f493272,7,7001,click,2017-12-12 15:27:31.755886,paid search,
6816c619-9edd-4634-867f-677cb5a3979a,64,604,click,2021-08-10 08:30:41.959253,paid search,
59297ee3-c381-4402-a5f7-1d5436f00d6d,65,6448,click,2023-07-28 09:55:12.271609,referral,
172d2324-7b64-4331-a4ef-86fe8df70540,18,4795,click,2017-01-03 22:59:06.897676,social media,
9d92ae73-779f-4fcf-b419-05345f351fca,58,6742,click,2014-04-11 17:26:16.007577,social media,
25566fc9-a8c3-4d07-aca2-04f199502648,92,6737,click,2021-08-16 14:31:35.838432,referral,
5d782f04-43f0-4395-9c41-4978ca7a49f9,68,60,click,2019-01-25 03:04:45.097718,referral,
2aff70ff-3322-4ce8-97da-91e9fde8c2b8,70,2500,click,2022-06-12 15:24:49.835263,referral,
b6d90808-78e2-4f14-bacd-a27e6284df40,21,4532,click,2024-04-28 10:19:54.663850,paid search,
b37dca06-8015-49d9-9e5d-f0e75e697dff,89,4223,click,2022-06-26 08:38:12.189890,referral,
f2828e5f-cfdc-42a7-9608-2f50182861c9,23,7799,click,2014-10-07 14:46:02.795134,social media,
8bcbae68-2a35-490e-9e8d-b3d4e8c8cd35,83,1521,click,2021-12-01 11:03:34.753313,social media,
a19d5d4d-48ef-4238-a779-498547bdcb70,39,1023,click,2015-06-06 11:46:59.002231,referral,
d83d5469-5b0e-4700-a27d-83a8adfc2253,55,1530,click,2016-07-02 08:21:32.621775,social media,
85e86c94-f107-4c25-beb5-c76f66f97971,9,2901,click,2019-10-16 13:56:24.895482,referral,
8414dfe7-226a-436e-b40f-56d6364d50ca,51,6342,click,2015-05-12 08:05:19.512912,paid search,
b2b12b0a-34fc-47f7-8b27-61baaba2ebae,3,7766,click,2013-03-21 14:04:22.955760,referral,
